title,word,count,pvalue,more_or_less,in_corpus_count,in_corpus_pvalue,in_corpus,in_benchmark_count,in_benchmark_pvalue,in_benchmark
Conditions Handsome and Unhandsome,in,267,0.027208417793179875,More,4562.0,4.2246026972123076e-09,More,2056.0,0.3160721422604232,Less
Conditions Handsome and Unhandsome,almost,5,0.027213509136119206,More,47.0,0.11533056791305578,More,22.0,0.08525041539456962,More
Conditions Handsome and Unhandsome,schopenhauer,5,0.027213509136119206,More,15.0,0.019812784467996242,More,,,
Conditions Handsome and Unhandsome,amending,2,0.027596667345208038,More,,,,,,
Conditions Handsome and Unhandsome,cons,2,0.027596667345208038,More,2.0,0.10579794262547235,More,0.0,0.28588790199578945,Less
Conditions Handsome and Unhandsome,sitting,2,0.027596667345208038,More,,,,,,
Conditions Handsome and Unhandsome,gentleman,2,0.027596667345208038,More,9.0,0.00032688703190692615,More,,,
Conditions Handsome and Unhandsome,echoes,2,0.027596667345208038,More,3.0,0.22981328300978746,More,2.0,0.012798865839933211,More
Conditions Handsome and Unhandsome,pride,2,0.027596667345208038,More,12.0,0.1683018688731471,More,10.0,0.4479851997651392,Less
Conditions Handsome and Unhandsome,poets,2,0.027596667345208038,More,3.0,0.4641196823722169,More,2.0,0.30711039135481666,More
Conditions Handsome and Unhandsome,disagree,2,0.027596667345208038,More,4.0,0.46798294653135764,More,1.0,0.4852328089763598,Less
Conditions Handsome and Unhandsome,separation,2,0.027596667345208038,More,12.0,0.36886587424161926,More,0.0,0.11083167732688232,Less
Conditions Handsome and Unhandsome,regarding,2,0.027596667345208038,More,,,,3.0,0.051266273525791904,Less
Conditions Handsome and Unhandsome,parodied,2,0.027596667345208038,More,2.0,0.07263763696598734,More,,,
Conditions Handsome and Unhandsome,lots,2,0.027596667345208038,More,3.0,0.3775242581196969,More,2.0,0.17141871640497475,More
Conditions Handsome and Unhandsome,echoing,2,0.027596667345208038,More,6.0,0.001566749949425537,More,,,
Conditions Handsome and Unhandsome,luck,2,0.027596667345208038,More,2.0,0.22779019304754494,Less,,,
Conditions Handsome and Unhandsome,trait,2,0.027596667345208038,More,2.0,0.14211733476253843,More,0.0,0.16635473513095347,Less
Conditions Handsome and Unhandsome,dissonance,2,0.027596667345208038,More,2.0,0.04386286197124992,More,,,
Conditions Handsome and Unhandsome,match,2,0.027596667345208038,More,8.0,0.3101525936660709,More,0.0,0.08173066037862992,Less
Conditions Handsome and Unhandsome,vs.,2,0.027596667345208038,More,18.0,2.600889342235435e-10,More,3.0,0.012477866932554768,More
Conditions Handsome and Unhandsome,blackwell,2,0.027596667345208038,More,10.0,4.294641881589576e-05,More,68.0,3.488704010059161e-58,More
Conditions Handsome and Unhandsome,receive,2,0.027596667345208038,More,10.0,0.23433629656486768,More,0.0,0.05445183772057157,Less
Conditions Handsome and Unhandsome,translatable,2,0.027596667345208038,More,2.0,0.020942648352444405,More,1.0,0.37736001048967366,More
Conditions Handsome and Unhandsome,emer,2,0.027596667345208038,More,2.0,0.020942648352444405,More,,,
Conditions Handsome and Unhandsome,onward,2,0.027596667345208038,More,5.0,0.07259118923520598,More,,,
Conditions Handsome and Unhandsome,e.g,2,0.027596667345208038,More,3.0,0.004691192468064216,More,74.0,6.134016117833123e-37,More
Conditions Handsome and Unhandsome,apple,2,0.027596667345208038,More,,,,4.0,0.4083306185634557,More
Conditions Handsome and Unhandsome,shaped,2,0.027596667345208038,More,4.0,0.29720521372652803,More,0.0,0.28588790199578945,Less
Conditions Handsome and Unhandsome,perfectly,4,0.029602002615967165,More,17.0,0.23286600150086523,Less,2.0,0.003406330544150709,Less
Conditions Handsome and Unhandsome,responding,4,0.029602002615967165,More,11.0,0.4748322057285579,Less,,,
Conditions Handsome and Unhandsome,action,6,0.029981357643864958,More,52.0,0.4377367743901392,Less,52.0,0.002244796899218559,Less
Conditions Handsome and Unhandsome,here,20,0.031033352538716943,More,313.0,4.544601555878028e-06,More,130.0,6.896075556380366e-08,More
Conditions Handsome and Unhandsome,where,13,0.0313189405867119,More,168.0,0.017116928679382803,More,89.0,0.0005665461960264494,More
Conditions Handsome and Unhandsome,say,49,0.03420124748417694,More,803.0,2.165213785468483e-15,More,232.0,3.171213647491757e-08,More
Conditions Handsome and Unhandsome,you,25,0.034986371653868885,More,610.0,0.08116788197347323,More,115.0,0.13692090495938403,More
Conditions Handsome and Unhandsome,others,13,0.03523524436242761,More,181.0,0.0010052671617560903,More,42.0,0.3946780793410415,Less
Conditions Handsome and Unhandsome,longer,5,0.03561755782583528,More,70.0,0.05925524183173059,More,14.0,0.40040938077105476,More
Conditions Handsome and Unhandsome,authority,7,0.03698772111994335,More,27.0,0.3089247151479631,Less,9.0,0.3669109366967531,Less
Conditions Handsome and Unhandsome,principle,7,0.03698772111994335,More,29.0,0.2785339445604287,More,47.0,0.07287511719491677,More
Conditions Handsome and Unhandsome,community,6,0.03737765429389746,More,18.0,0.4963184053033304,Less,2.0,0.0020664046142821217,Less
Conditions Handsome and Unhandsome,as,184,0.038460689735533383,More,2849.0,1.9071732414016514e-16,More,1161.0,5.658754274466193e-09,More
Conditions Handsome and Unhandsome,allegory,4,0.04092148935025694,More,18.0,0.034989253973345,More,,,
Conditions Handsome and Unhandsome,circle,4,0.04092148935025694,More,16.0,0.14735853715286118,More,,,
Conditions Handsome and Unhandsome,title,4,0.04092148935025694,More,41.0,0.014408129515850156,More,9.0,0.012078071302685126,More
Conditions Handsome and Unhandsome,theology,3,0.042762398240333926,More,12.0,0.005983146273275236,More,1.0,0.08036575768497745,Less
Conditions Handsome and Unhandsome,forgotten,3,0.042762398240333926,More,25.0,0.0005268491409753381,More,,,
Conditions Handsome and Unhandsome,writers,3,0.042762398240333926,More,14.0,0.31249455504673634,Less,5.0,0.28467180730779135,More
Conditions Handsome and Unhandsome,translated,3,0.042762398240333926,More,23.0,8.870070061805937e-07,More,,,
Conditions Handsome and Unhandsome,nature,13,0.04409425211914941,More,91.0,0.22639574096761372,Less,30.0,0.0007461291570939415,Less
Conditions Handsome and Unhandsome,law,9,0.04507486303830657,More,45.0,0.22625335384661613,More,26.0,0.20055073769817483,Less
Conditions Handsome and Unhandsome,america,6,0.045846088549392386,More,60.0,0.00032932970818468207,More,1.0,0.2795565483216709,Less
Conditions Handsome and Unhandsome,better,6,0.045846088549392386,More,70.0,0.09288180397770093,More,33.0,0.021941373369539927,More
Conditions Handsome and Unhandsome,being,17,0.04670049776035523,More,283.0,0.046723533989962776,More,141.0,0.0065368126412559055,More
Conditions Handsome and Unhandsome,order,7,0.05245967652857588,More,67.0,0.30117930892526024,More,26.0,0.004365722511489481,Less
Conditions Handsome and Unhandsome,granted,4,0.05436944067625426,More,23.0,0.08837140903018803,More,3.0,0.1815505049097021,Less
Conditions Handsome and Unhandsome,everyone,4,0.05436944067625426,More,20.0,0.4628677922342694,More,10.0,0.4706087183167051,More
Conditions Handsome and Unhandsome,believe,6,0.05541542679815269,More,99.0,0.0013213303825545116,More,39.0,0.3315681845546789,Less
Conditions Handsome and Unhandsome,night,2,0.05715430229390503,More,43.0,0.12469599991778765,Less,1.0,0.4069057821753779,Less
Conditions Handsome and Unhandsome,scientific,2,0.05715430229390503,More,17.0,0.1133709451842362,More,8.0,0.003522417698580466,Less
Conditions Handsome and Unhandsome,pensees,2,0.05715430229390503,More,3.0,0.018483313398497264,More,,,
Conditions Handsome and Unhandsome,revolutionize,2,0.05715430229390503,More,5.0,0.002132993481573158,More,,,
Conditions Handsome and Unhandsome,sword,2,0.05715430229390503,More,,,,,,
Conditions Handsome and Unhandsome,ideological,2,0.05715430229390503,More,3.0,0.2014162365274386,More,0.0,0.37477932412939186,Less
Conditions Handsome and Unhandsome,feminine,2,0.05715430229390503,More,12.0,0.08480174263667191,More,1.0,0.033275612471816374,More
Conditions Handsome and Unhandsome,discrimination,2,0.05715430229390503,More,3.0,0.1476411340279434,More,1.0,0.10255141938774084,Less
Conditions Handsome and Unhandsome,circles,2,0.05715430229390503,More,13.0,0.014030861336454524,More,,,
Conditions Handsome and Unhandsome,bible,2,0.05715430229390503,More,2.0,0.41867702108630017,More,,,
Conditions Handsome and Unhandsome,universities,2,0.05715430229390503,More,5.0,0.19856644374192994,More,1.0,0.4742854453062475,More
Conditions Handsome and Unhandsome,curse,2,0.05715430229390503,More,9.0,0.4120919418600321,More,,,
Conditions Handsome and Unhandsome,provocation,2,0.05715430229390503,More,3.0,0.07854344774588201,More,,,
Conditions Handsome and Unhandsome,recommend,2,0.05715430229390503,More,4.0,0.29720521372652803,More,3.0,0.10298519033922189,More
Conditions Handsome and Unhandsome,faculty,2,0.05715430229390503,More,11.0,0.35020514036771383,More,4.0,0.18847107918418365,Less
Conditions Handsome and Unhandsome,low,2,0.05715430229390503,More,5.0,0.1210342018342424,Less,6.0,0.03383177469850083,More
Conditions Handsome and Unhandsome,passion,2,0.05715430229390503,More,13.0,0.34564101291862853,Less,2.0,0.07045365820117755,Less
Conditions Handsome and Unhandsome,magic,2,0.05715430229390503,More,10.0,0.4080029095803544,Less,0.0,0.32732994602492793,Less
Conditions Handsome and Unhandsome,constituting,2,0.05715430229390503,More,9.0,0.010239225808554483,More,1.0,0.46473661939147126,Less
Conditions Handsome and Unhandsome,exile,2,0.05715430229390503,More,,,,0.0,0.4749607677341316,Less
Conditions Handsome and Unhandsome,conclusions,2,0.05715430229390503,More,7.0,0.25004599928684157,Less,4.0,0.43307502384035623,Less
Conditions Handsome and Unhandsome,stone,2,0.05715430229390503,More,18.0,0.0670681163423757,More,,,
Conditions Handsome and Unhandsome,unguarded,2,0.05715430229390503,More,4.0,0.0572330384040602,More,,,
Conditions Handsome and Unhandsome,information,2,0.05715430229390503,More,14.0,0.09964101182091183,More,,,
Conditions Handsome and Unhandsome,masculine,2,0.05715430229390503,More,8.0,0.06269276131436433,More,,,
Conditions Handsome and Unhandsome,hobbes,2,0.05715430229390503,More,4.0,0.15962877208212925,More,5.0,0.44871020117378074,More
Conditions Handsome and Unhandsome,ordering,2,0.05715430229390503,More,6.0,0.00939030733473234,More,5.0,0.02911355412641111,More
Conditions Handsome and Unhandsome,perceive,2,0.05715430229390503,More,11.0,0.0938154176779658,More,3.0,0.08507101180421983,Less
Conditions Handsome and Unhandsome,struck,2,0.05715430229390503,More,11.0,0.36594553036450134,Less,5.0,0.10490735455245756,More
Conditions Handsome and Unhandsome,imitation,2,0.05715430229390503,More,10.0,0.04324799431106589,More,3.0,0.1634923031264472,More
Conditions Handsome and Unhandsome,saint,2,0.05715430229390503,More,10.0,0.034132333399188496,More,5.0,0.15783302438626787,Less
Conditions Handsome and Unhandsome,genealogy,2,0.05715430229390503,More,10.0,0.00014945081507264095,More,,,
Conditions Handsome and Unhandsome,unborn,2,0.05715430229390503,More,2.0,0.14211733476253843,More,,,
Conditions Handsome and Unhandsome,collected,2,0.05715430229390503,More,10.0,0.038504684252431226,More,,,
Conditions Handsome and Unhandsome,contention,2,0.05715430229390503,More,2.0,0.4811876469852504,Less,1.0,0.2728389357165925,Less
Conditions Handsome and Unhandsome,bonds,2,0.05715430229390503,More,3.0,0.3775242581196969,More,,,
Conditions Handsome and Unhandsome,under,9,0.059078752576694614,More,105.0,0.002648125926811266,More,54.0,0.4643072415988941,Less
Conditions Handsome and Unhandsome,draw,3,0.06196301417600064,More,5.0,0.017765758092505544,Less,5.0,0.2957335008545127,Less
Conditions Handsome and Unhandsome,try,3,0.06196301417600064,More,30.0,0.3606631576241938,Less,10.0,0.014158293271778848,Less
Conditions Handsome and Unhandsome,behind,3,0.06196301417600064,More,,,,4.0,0.2909594227268333,Less
Conditions Handsome and Unhandsome,son,3,0.06196301417600064,More,28.0,0.23866020163356802,More,,,
Conditions Handsome and Unhandsome,move,3,0.06196301417600064,More,25.0,0.49346582222705637,Less,5.0,0.03532897055521752,Less
Conditions Handsome and Unhandsome,body,3,0.06196301417600064,More,65.0,0.44171224547123966,More,58.0,0.002257747122580589,More
Conditions Handsome and Unhandsome,absolute,3,0.06196301417600064,More,21.0,0.2642807197440848,More,2.0,0.010375920529162008,Less
Conditions Handsome and Unhandsome,figure,6,0.06610089917358077,More,55.0,0.021510013495825386,More,8.0,0.2174108550157944,Less
Conditions Handsome and Unhandsome,already,6,0.06610089917358077,More,70.0,0.07471769363333734,More,28.0,0.3465628747235072,Less
Conditions Handsome and Unhandsome,heidegger,13,0.06622832434247107,More,101.0,6.715869670678772e-07,More,3.0,0.07091402540839338,More
Conditions Handsome and Unhandsome,part,13,0.06622832434247107,More,194.0,0.026214521731892867,More,91.0,0.04721986244688398,More
Conditions Handsome and Unhandsome,make,9,0.06702101754030682,More,120.0,0.020602114771976758,Less,53.0,0.001158114502037691,Less
Conditions Handsome and Unhandsome,cited,4,0.06991633360373628,More,26.0,0.010864622254453875,More,2.0,0.3629170059667716,Less
Conditions Handsome and Unhandsome,bearing,4,0.06991633360373628,More,20.0,0.03662396678193241,More,1.0,0.08720442221209788,Less
Conditions Handsome and Unhandsome,advice,4,0.06991633360373628,More,11.0,0.23370663898934013,More,1.0,0.46473661939147126,Less
Conditions Handsome and Unhandsome,out,19,0.07113268576764417,More,274.0,0.029907958210677453,Less,86.0,0.012042487304874137,Less
Conditions Handsome and Unhandsome,not,113,0.07517766445260374,More,2031.0,8.000054909277276e-06,More,981.0,0.4550573982112054,More
Conditions Handsome and Unhandsome,least,5,0.08377577523015217,More,72.0,0.001771598423246656,More,107.0,5.232514648826748e-13,More
Conditions Handsome and Unhandsome,correct,3,0.0844585080340873,More,26.0,0.004577323640842552,More,18.0,0.2687348816932413,Less
Conditions Handsome and Unhandsome,grant,3,0.0844585080340873,More,50.0,0.00033083659998591424,More,3.0,0.34988121167131864,More
Conditions Handsome and Unhandsome,foundation,3,0.0844585080340873,More,11.0,0.14586844632631873,More,,,
Conditions Handsome and Unhandsome,capture,3,0.0844585080340873,More,10.0,0.4446696162890982,More,0.0,0.09679954867717226,Less
Conditions Handsome and Unhandsome,year,3,0.0844585080340873,More,,,,,,
Conditions Handsome and Unhandsome,matching,3,0.0844585080340873,More,5.0,0.40661086239237987,More,3.0,0.13967236516524142,More
Conditions Handsome and Unhandsome,myth,3,0.0844585080340873,More,23.0,0.31617955607408127,More,5.0,0.48087711888917145,More
Conditions Handsome and Unhandsome,privacy,3,0.0844585080340873,More,16.0,0.3612595392317834,Less,,,
Conditions Handsome and Unhandsome,prove,3,0.0844585080340873,More,25.0,0.33934212406124237,More,1.0,0.015578863292756994,Less
Conditions Handsome and Unhandsome,unless,3,0.0844585080340873,More,55.0,8.86873699165233e-07,More,31.0,0.0069056002069925425,More
Conditions Handsome and Unhandsome,hence,13,0.08694661294431526,More,189.0,3.992814147656104e-13,More,55.0,1.0314623871511937e-08,More
Conditions Handsome and Unhandsome,happen,4,0.08748588396475884,More,23.0,0.3078803382240732,Less,11.0,0.3104061593112728,More
Conditions Handsome and Unhandsome,talking,4,0.08748588396475884,More,14.0,0.21220512235989958,Less,6.0,0.31499531840180217,Less
Conditions Handsome and Unhandsome,death,4,0.08748588396475884,More,46.0,0.4244723693329838,Less,10.0,0.2434471047765453,Less
Conditions Handsome and Unhandsome,view,12,0.08938245968065403,More,92.0,0.24347106583613654,More,95.0,0.27504039629197025,Less
Conditions Handsome and Unhandsome,girl,2,0.09361573172353149,More,20.0,0.3146688949940823,More,3.0,0.12450577357648474,More
Conditions Handsome and Unhandsome,reaching,2,0.09361573172353149,More,,,,0.0,0.37477932412939186,Less
Conditions Handsome and Unhandsome,separateness,2,0.09361573172353149,More,6.0,0.365547524566865,Less,,,
Conditions Handsome and Unhandsome,price,2,0.09361573172353149,More,,,,4.0,0.29500762166266753,More
Conditions Handsome and Unhandsome,older,2,0.09361573172353149,More,18.0,0.20371504069545454,More,,,
Conditions Handsome and Unhandsome,obstacle,2,0.09361573172353149,More,,,,1.0,0.4161586058821255,Less
Conditions Handsome and Unhandsome,forming,2,0.09361573172353149,More,7.0,0.4723143226999003,More,,,
Conditions Handsome and Unhandsome,supposing,2,0.09361573172353149,More,18.0,0.006889618153473728,More,,,
Conditions Handsome and Unhandsome,measures,2,0.09361573172353149,More,5.0,0.44915696396884963,More,,,
Conditions Handsome and Unhandsome,deontological,2,0.09361573172353149,More,3.0,0.3478955058818817,More,,,
Conditions Handsome and Unhandsome,stammer,2,0.09361573172353149,More,2.0,0.10579794262547235,More,,,
Conditions Handsome and Unhandsome,happened,2,0.09361573172353149,More,27.0,0.0454743925154385,Less,2.0,0.23414228664093759,Less
Conditions Handsome and Unhandsome,lowly,2,0.09361573172353149,More,2.0,0.07263763696598734,More,,,
Conditions Handsome and Unhandsome,reaches,2,0.09361573172353149,More,,,,0.0,0.4010241595948851,Less
Conditions Handsome and Unhandsome,loves,2,0.09361573172353149,More,7.0,0.34919000212383206,More,3.0,0.3590119218274386,More
Conditions Handsome and Unhandsome,sources,2,0.09361573172353149,More,11.0,0.27098402716066755,More,2.0,0.19339901067265974,Less
Conditions Handsome and Unhandsome,impression,2,0.09361573172353149,More,23.0,0.28154309144860445,More,,,
